step,time,object_id,shape,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_w,quat_x,quat_y,quat_z
1288,21.466511,0,1,-0.962259,23.395664,0.000000,4.994695,-6.241350,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1289,21.483177,0,1,-0.879059,23.289022,0.000000,4.992889,-6.400636,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1290,21.499844,0,1,-0.795889,23.179726,0.000000,4.991120,-6.559907,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1291,21.516510,0,1,-0.712747,23.067776,0.000000,4.989389,-6.719163,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1292,21.533176,0,1,-0.629633,22.953171,0.000000,4.987695,-6.878405,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1293,21.549843,0,1,-0.546546,22.835913,0.000000,4.986038,-7.037632,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1294,21.566509,0,1,-0.463487,22.716000,0.000000,4.984418,-7.196845,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1295,21.583176,0,1,-0.380453,22.593435,0.000000,4.982837,-7.356044,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1296,21.599842,0,1,-0.297445,22.468218,0.000000,4.981293,-7.515230,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1297,21.616508,0,1,-0.214461,22.340347,0.000000,4.979787,-7.674403,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1298,21.633175,0,1,-0.131501,22.209824,0.000000,4.978320,-7.833564,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1299,21.649841,0,1,-0.048564,22.076649,0.000000,4.976890,-7.992712,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1300,21.666508,0,1,0.034349,21.940821,0.000000,4.975498,-8.151849,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1301,21.683174,0,1,0.117239,21.802341,0.000000,4.974144,-8.310973,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1302,21.699841,0,1,0.200108,21.661209,0.000000,4.972829,-8.470086,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1303,21.716507,0,1,0.282956,21.517426,0.000000,4.971552,-8.629189,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1304,21.733173,0,1,0.365784,21.370993,0.000000,4.970314,-8.788280,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1305,21.749840,0,1,0.448593,21.221907,0.000000,4.969115,-8.947361,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1306,21.766506,0,1,0.531382,21.070169,0.000000,4.967954,-9.106433,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1307,21.783173,0,1,0.614153,20.915781,0.000000,4.966832,-9.265494,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1308,21.799839,0,1,0.696906,20.758741,0.000000,4.965749,-9.424547,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1309,21.816505,0,1,0.779642,20.599052,0.000000,4.964705,-9.583590,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1310,21.833172,0,1,0.862362,20.436714,0.000000,4.963699,-9.742625,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1311,21.849838,0,1,0.945066,20.271723,0.000000,4.962733,-9.901651,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1312,21.866505,0,1,1.027755,20.104082,0.000000,4.961807,-10.060671,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1313,21.883171,0,1,1.110429,19.933792,0.000000,4.960919,-10.219681,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1314,21.899837,0,1,1.193090,19.760853,0.000000,4.960071,-10.378685,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1315,21.916504,0,1,1.275737,19.585260,0.000000,4.959262,-10.537683,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1316,21.933170,0,1,1.358372,19.407021,0.000000,4.958493,-10.696672,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1317,21.949837,0,1,1.440996,19.226131,0.000000,4.957763,-10.855657,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1318,21.966503,0,1,1.523608,19.042593,0.000000,4.957072,-11.014635,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1319,21.983170,0,1,1.606210,18.856403,0.000000,4.956421,-11.173608,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1320,21.999836,0,1,1.688801,18.667562,0.000000,4.955810,-11.332576,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1321,22.016502,0,1,1.771383,18.476074,0.000000,4.955238,-11.491538,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1322,22.033169,0,1,1.853957,18.281939,0.000000,4.954706,-11.650496,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1323,22.049835,0,1,1.936523,18.085152,0.000000,4.954214,-11.809451,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1324,22.066502,0,1,2.019082,17.885717,0.000000,4.953761,-11.968401,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1325,22.083168,0,1,2.101635,17.683632,0.000000,4.953349,-12.127349,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1326,22.099834,0,1,2.184181,17.478899,0.000000,4.952976,-12.286292,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1327,22.116501,0,1,2.266722,17.271515,0.000000,4.952642,-12.445233,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1328,22.133167,0,1,2.349259,17.061483,0.000000,4.952349,-12.604173,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1329,22.149834,0,1,2.431792,16.848803,0.000000,4.952096,-12.763109,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1330,22.166500,0,1,2.514322,16.633472,0.000000,4.951882,-12.922045,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1331,22.183167,0,1,2.596849,16.415495,0.000000,4.951708,-13.080978,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1332,22.199833,0,1,2.679374,16.194868,0.000000,4.951574,-13.239911,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1333,22.216499,0,1,2.761898,15.971592,0.000000,4.951479,-13.398844,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1334,22.233166,0,1,2.844421,15.745668,0.000000,4.951425,-13.557775,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1335,22.249832,0,1,2.926945,15.517095,0.000000,4.951411,-13.716707,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1336,22.266499,0,1,3.009469,15.285872,0.000000,4.951436,-13.875640,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1337,22.283165,0,1,3.091995,15.052000,0.000000,4.951501,-14.034573,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1338,22.299831,0,1,3.174522,14.815479,0.000000,4.951606,-14.193507,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1339,22.316498,0,1,3.257053,14.576311,0.000000,4.951751,-14.352443,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1340,22.333164,0,1,3.339586,14.334492,0.000000,4.951936,-14.511379,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1341,22.349831,0,1,3.422124,14.090025,0.000000,4.952161,-14.670320,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1342,22.366497,0,1,3.504666,13.842908,0.000000,4.952425,-14.829261,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1343,22.383163,0,1,3.587214,13.593143,0.000000,4.952729,-14.988206,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1344,22.399830,0,1,3.669769,13.340728,0.000000,4.953073,-15.147154,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1345,22.416496,0,1,3.752330,13.085664,0.000000,4.953457,-15.306106,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1346,22.433163,0,1,3.834898,12.827950,0.000000,4.953880,-15.465060,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1347,22.449829,0,1,3.917474,12.567587,0.000000,4.954342,-15.624021,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1348,22.466496,0,1,4.000059,12.304575,0.000000,4.954844,-15.782984,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1349,22.483162,0,1,4.082653,12.038914,0.000000,4.955386,-15.941954,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1350,22.499828,0,1,4.165257,11.770603,0.000000,4.955967,-16.100927,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1351,22.516495,0,1,4.247872,11.499641,0.000000,4.956588,-16.259909,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1352,22.533161,0,1,4.330498,11.226031,0.000000,4.957248,-16.418894,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1353,22.549828,0,1,4.413136,10.949770,0.000000,4.957947,-16.577887,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1354,22.566494,0,1,4.495788,10.670860,0.000000,4.958685,-16.736885,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1355,22.583160,0,1,4.578453,10.389299,0.000000,4.959463,-16.895889,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1356,22.599827,0,1,4.661130,10.105088,0.000000,4.960279,-17.054903,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1357,22.616493,0,1,4.743823,9.818227,0.000000,4.961134,-17.213924,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1358,22.633160,0,1,4.826531,9.528715,0.000000,4.962029,-17.372952,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1359,22.649826,0,1,4.909256,9.236551,0.000000,4.962963,-17.531990,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1360,22.666492,0,1,4.991996,8.941738,0.000000,4.963935,-17.691034,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1361,22.683159,0,1,5.074754,8.644274,0.000000,4.964946,-17.850090,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1362,22.699825,0,1,5.157529,8.344158,0.000000,4.965996,-18.009153,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1363,22.716492,0,1,5.046577,8.366397,0.000000,-4.326153,-2.577712,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1364,22.733158,0,1,4.972754,8.323653,0.000000,-4.418715,-2.582860,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1365,22.749825,0,1,4.897391,8.280879,0.000000,-4.510962,-2.585409,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1366,22.766491,0,1,4.820493,8.238117,0.000000,-4.602837,-2.585340,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1367,22.783157,0,1,4.742068,8.195413,0.000000,-4.694278,-2.582633,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1368,22.799824,0,1,4.662125,8.152809,0.000000,-4.785223,-2.577276,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1369,22.816490,0,1,4.580674,8.110351,0.000000,-4.875607,-2.569255,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1370,22.833157,0,1,4.497725,8.068083,0.000000,-4.965366,-2.558563,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1371,22.849823,0,1,4.413289,8.026051,0.000000,-5.054430,-2.545191,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1372,22.866489,0,1,4.524574,8.081417,0.000000,1.487404,0.731489,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1373,22.883156,0,1,4.584572,8.112415,0.000000,2.809464,1.425297,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1374,22.899822,0,1,4.658605,8.150705,0.000000,3.875273,1.999021,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1375,22.916489,0,1,4.743079,8.195274,0.000000,4.649573,2.447712,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1376,22.933155,0,1,4.827007,8.240737,0.000000,4.883076,2.630498,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1377,22.949821,0,1,4.898705,8.280776,0.000000,4.470096,2.463356,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1378,22.966488,0,1,4.951955,8.311351,0.000000,3.591944,2.018055,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1379,22.983154,0,1,4.986017,8.331270,0.000000,2.525096,1.439138,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1380,22.999821,0,1,5.002145,8.340818,0.000000,1.446287,0.831865,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1381,23.016487,0,1,5.001855,8.340758,0.000000,0.428031,0.247260,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1382,23.033154,0,1,4.986536,8.331947,0.000000,-0.511444,-0.295427,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1383,23.049820,0,1,4.957379,8.315207,0.000000,-1.375635,-0.791372,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1384,23.066486,0,1,4.915374,8.291301,0.000000,-2.174768,-1.241383,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1385,23.083153,0,1,4.861330,8.260933,0.000000,-2.919806,-1.648000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1386,23.099819,0,1,4.795909,8.224762,0.000000,-3.620387,-2.013933,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1387,23.116486,0,1,4.719661,8.183408,0.000000,-4.284353,-2.341517,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1388,23.133152,0,1,4.633046,8.137467,0.000000,-4.917821,-2.632587,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1389,23.149818,0,1,4.536457,8.087517,0.000000,-5.525375,-2.888488,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1390,23.166485,0,1,4.430157,8.034309,0.000000,-6.110346,-3.110168,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1391,23.183151,0,1,4.314525,7.978370,0.000000,-6.674502,-3.298028,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1392,23.199818,0,1,4.189934,7.920102,0.000000,-7.219392,-3.452618,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1393,23.216484,0,1,4.056683,7.860027,0.000000,-7.746106,-3.574454,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1394,23.233150,0,1,3.915382,7.797352,0.000000,-8.233732,-3.753017,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1395,23.249817,0,1,3.765422,7.736245,0.000000,-8.747857,-3.721886,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1396,23.266483,0,1,3.608161,7.673181,0.000000,-9.206699,-3.817651,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1397,23.283150,0,1,3.443228,7.612023,0.000000,-9.669153,-3.740596,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1398,23.299816,0,1,3.271472,7.550475,0.000000,-10.093260,-3.763346,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1399,23.316483,0,1,3.093043,7.489420,0.000000,-10.501323,-3.751218,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1400,23.333149,0,1,2.908335,7.432705,0.000000,-10.888108,-3.541044,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1401,23.349815,0,1,2.717977,7.376736,0.000000,-11.243827,-3.473508,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1402,23.366482,0,1,2.522231,7.322598,0.000000,-11.577575,-3.378052,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403,23.383148,0,1,2.321806,7.273771,0.000000,-11.872703,-3.094395,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1404,23.399815,0,1,2.117058,7.226916,0.000000,-12.147490,-2.960139,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1405,23.416481,0,1,1.908390,7.182801,0.000000,-12.395762,-2.805961,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1406,23.433147,0,1,1.696668,7.145245,0.000000,-12.596004,-2.448569,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1407,23.449814,0,1,1.482077,7.110206,0.000000,-12.782309,-2.272225,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1408,23.466480,0,1,1.265318,7.080957,0.000000,-12.927091,-1.937245,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1409,23.483147,0,1,1.046700,7.054840,0.000000,-13.053716,-1.745108,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1410,23.499813,0,1,0.826823,7.034845,0.000000,-13.143825,-1.383350,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1411,23.516479,0,1,0.606065,7.018138,0.000000,-13.211573,-1.184095,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1412,23.533146,0,1,0.384851,7.007868,0.000000,-13.253227,-0.804691,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1413,23.549812,0,1,0.163703,7.000814,0.000000,-13.263657,-0.605056,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1414,23.566479,0,1,-0.057192,7.000417,0.000000,-13.261518,-0.217113,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1415,23.583145,0,1,-0.277080,7.003030,0.000000,-13.216034,-0.022557,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1416,23.599812,0,1,-0.496041,7.012381,0.000000,-13.171234,0.365059,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1417,23.616478,0,1,-0.713047,7.024442,0.000000,-13.070726,0.549374,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1418,23.633144,0,1,-0.928418,7.043159,0.000000,-12.980798,0.927860,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1419,23.649811,0,1,-1.141207,7.065909,0.000000,-12.844838,1.197708,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1420,23.666477,0,1,-1.350751,7.091159,0.000000,-12.663478,1.354576,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1421,23.683144,0,1,-1.557390,7.122324,0.000000,-12.498063,1.703709,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1422,23.699810,0,1,-1.759836,7.155350,0.000000,-12.264064,1.834174,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1423,23.716476,0,1,-1.958502,7.193892,0.000000,-12.043719,2.152943,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1424,23.733143,0,1,-2.152118,7.233538,0.000000,-11.759539,2.248710,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1425,23.749809,0,1,-2.341045,7.278121,0.000000,-11.483366,2.530452,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1426,23.766476,0,1,-2.524165,7.322973,0.000000,-11.153024,2.582787,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1427,23.783142,0,1,-2.701702,7.372103,0.000000,-10.822404,2.822927,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1428,23.799809,0,1,-2.872785,7.420528,0.000000,-10.451346,2.823245,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1429,23.816475,0,1,-3.037424,7.472614,0.000000,-10.068972,3.019581,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1430,23.833141,0,1,-3.195093,7.522810,0.000000,-9.663815,2.959700,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1431,23.849808,0,1,-3.345470,7.576195,0.000000,-9.232312,3.112536,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1432,23.866474,0,1,-3.488210,7.628464,0.000000,-8.781915,3.117598,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1433,23.883141,0,1,-3.623596,7.677663,0.000000,-8.342994,2.952677,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1434,23.899807,0,1,-3.750295,7.729496,0.000000,-7.838856,3.046967,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1435,23.916473,0,1,-3.868661,7.778541,0.000000,-7.336185,2.967784,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
